"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 29 16:04:03 GMT 2023","Thu Jun 29 16:04:04 GMT 2023","9","tests","test_01","","","","1) Изменение названия",""
"passed","Thu Jun 29 16:04:04 GMT 2023","Thu Jun 29 16:04:04 GMT 2023","1","tests","test_01","","","","1) Изменение названия",""
